imgps_x,imgps_y,u,v,objps_x,objps_y
1770.518706,1458.31362,495.9208169,512.2525167,-2.5,2.5
1589.357716,1452.00728,469.9678405,510.003217,-5,2.5
1408.05768,1445.6958,443.6099591,507.4679157,-7.5,2.5
1226.771986,1439.375205,417.0190461,504.9600917,-10,2.5
1045.547934,1433.05303,390.3171151,502.4088848,-12.5,2.5
864.173975,1426.75655,363.170216,499.8849582,-15,2.5
682.7848563,1420.465395,335.6513192,497.4369184,-17.5,2.5
3226.637362,1327.619295,696.50554,473.9773519,17.5,5
3045.425902,1321.36268,672.5374514,471.3176844,15,5
2864.244136,1315.010659,648.4533964,468.7630602,12.5,5
2683.069469,1308.806973,624.0638127,466.3922787,10,5
2501.910813,1302.560358,599.3003179,463.5595129,7.5,5
2320.655409,1296.387363,574.4493634,460.8871754,5,5
2139.415898,1290.12922,549.1865615,458.1048848,2.5,5
1958.092444,1283.841147,523.8111405,455.4258729,0,5
1776.851519,1277.552897,498.0396669,452.6884721,-2.5,5
1595.579108,1271.279128,472.1332261,450.0823521,-5,5
1414.299358,1264.900978,445.7896911,447.1848073,-7.5,5
1233.028155,1258.633739,419.2247758,444.3207644,-10,5
1051.780614,1252.238428,392.3932445,441.4823698,-12.5,5
870.4725313,1245.941013,365.2329861,438.3503216,-15,5
689.1027859,1239.64477,337.7841891,435.4755657,-17.5,5
3232.891448,1146.859373,698.6678908,416.6282445,17.5,7.5
3051.715214,1140.62965,674.633607,413.7875885,15,7.5
2870.576863,1134.357172,650.5719769,410.7626226,12.5,7.5
2689.366691,1128.160267,626.1097057,407.9300765,10,7.5
2508.179359,1121.869722,601.4861139,405.0638344,7.5,7.5
2326.957986,1115.632434,576.5358823,401.9317571,5,7.5
2145.707128,1109.359478,551.3533097,398.8710937,2.5,7.5
1964.389372,1103.083736,525.8932692,395.9510923,0,7.5
1783.120313,1096.813361,500.1666126,392.8487975,-2.5,7.5
1601.781203,1090.408303,474.1958359,389.9034746,-5,7.5
1420.522289,1084.139889,447.796546,386.7380663,-7.5,7.5
1239.294455,1077.879577,421.3191032,383.6816464,-10,7.5
1058.12035,1071.506675,394.420169,380.3244041,-12.5,7.5
876.7096437,1065.217277,367.3520461,377.1601688,-15,7.5
695.3252,1058.904181,339.8870146,373.8375529,-17.5,7.5
3239.224027,966.0567219,700.7180966,359.0330474,17.5,10
3058.004656,959.8506188,676.816251,355.9221107,15,10
2876.891239,953.6602813,652.7221178,352.746588,12.5,10
2695.66138,947.4108656,628.2433835,349.7047235,10,10
2514.490572,941.1491656,603.604442,346.4705277,7.5,10
2333.16747,934.8497891,578.5988885,343.1332282,5,10
2151.8975,928.6185125,553.449247,339.8697023,2.5,10
1970.682967,922.2746438,527.9451523,336.349191,0,10
1789.384289,915.9405688,502.3388129,333.0718153,-2.5,10
1608.101273,909.6878609,476.268725,329.7463721,-5,10
1426.872988,903.3409891,449.9527676,326.1745724,-7.5,10
1245.602581,897.1436828,423.3870493,322.7972657,-10,10
1064.366222,890.8361297,396.5529135,319.4144579,-12.5,10
882.9571047,884.4809984,369.4635755,315.8675624,-15,10
701.6454906,878.1002641,342.0825752,312.0217344,-17.5,10
3245.451616,785.3758016,702.8536475,301.5271493,17.5,12.5
3064.327973,779.1422484,679.0761641,298.0338865,15,12.5
2883.21652,772.8581969,654.8699165,294.5988418,12.5,12.5
2701.90517,766.6364531,630.4098952,291.1438251,10,12.5
2520.725956,760.2895734,605.7195156,287.7134255,7.5,12.5
2339.468192,754.0186406,580.7435868,284.098942,5,12.5
2158.147848,747.6910984,555.6270856,280.3974217,2.5,12.5
1976.930487,741.3966625,530.109741,276.6554503,0,12.5
1795.652753,735.1884063,504.4301738,273.0026684,-2.5,12.5
1614.340295,728.8808281,478.3232526,269.326542,-5,12.5
1433.097803,722.6489953,452.0655303,265.6694455,-7.5,12.5
1251.905981,716.3296813,425.5682377,261.792213,-10,12.5
1070.613881,710.0767875,398.6795762,258.19481,-12.5,12.5
889.2659703,703.7519766,371.6105443,254.055336,-15,12.5
707.8872906,697.3927781,344.0914683,250.0669472,-17.5,12.5
