imgps_x,imgps_y,u,v,objps_x,objps_y
1997.143003,1943.930344,529.0892704,672.1171506,0,-5
2177.853575,1940.643231,553.2730087,670.5707296,2.5,-5
2358.559747,1937.262319,577.0176578,668.9746274,5,-5
2539.270683,1933.96567,600.5617201,667.5569063,7.5,-5
2720.006481,1930.639017,623.9767378,665.9096404,10,-5
2900.752081,1927.328911,646.9142373,664.4022868,12.5,-5
3081.377639,1924.012736,669.5923663,662.9472772,15,-5
3262.022203,1920.74755,692.0125959,661.4874814,17.5,-5
728.3282656,1785.778697,351.3096417,621.8475383,-17.5,-2.5
909.3007703,1782.427291,377.6709738,620.5895831,-15,-2.5
1090.136881,1779.179992,403.6150889,619.2371006,-12.5,-2.5
1270.861836,1775.957308,429.2607435,618.0983989,-10,-2.5
1451.601303,1772.583338,454.5902001,616.7338711,-7.5,-2.5
1632.360898,1769.299703,479.4937972,615.2274937,-5,-2.5
1813.062775,1765.939613,504.328699,614.0881365,-2.5,-2.5
1993.82147,1762.553141,528.6294138,612.7269411,0,-2.5
2174.548767,1759.229955,552.8313691,611.4957605,2.5,-2.5
2355.263759,1755.914125,576.5938298,610.0865501,5,-2.5
2535.953716,1752.57942,600.2019115,608.9206595,7.5,-2.5
2716.699258,1749.251845,623.5647395,607.7081016,10,-2.5
2897.398541,1746.010709,646.547938,606.686977,12.5,-2.5
3078.06673,1742.714364,669.2854123,605.5657623,15,-2.5
3258.708188,1739.370147,691.6723906,604.3877872,17.5,-2.5
725.0511672,1604.356775,350.9319907,559.8384989,-17.5,0
905.9242578,1601.031533,377.17886,559.0013987,-15,0
1086.683116,1597.790459,403.1452105,557.9612243,-12.5,0
1267.492802,1594.563969,428.7654187,557.0411691,-10,0
1448.277097,1591.264253,454.1140623,556.0981261,-7.5,0
1628.97512,1587.984092,479.0001027,555.1042512,-5,0
1809.695006,1584.657244,503.8681714,554.2335676,-2.5,0
1990.485656,1581.360777,528.1913719,553.3213002,0,0
2171.227097,1577.944134,552.4101398,552.2889946,2.5,0
2351.931597,1574.553127,576.1660862,551.3814732,5,0
2532.656147,1571.280666,599.7345014,550.4800049,7.5,0
2713.34817,1567.943366,623.0766696,549.4660228,10,0
2894.041566,1564.667577,646.1581677,548.7327611,12.5,0
3074.747786,1561.374223,668.7804506,548.0155298,15,0
3255.382519,1558.117859,691.2374598,547.2180889,17.5,0
721.6835734,1422.93973,350.4159029,497.8594795,-17.5,2.5
902.5433297,1419.665463,376.7731576,497.2933335,-15,2.5
1083.337788,1416.434622,402.6752711,496.7000078,-12.5,2.5
1264.090961,1413.138281,428.2781381,496.1920693,-10,2.5
1444.876516,1409.912381,453.6012884,495.4617606,-7.5,2.5
1625.595202,1406.687023,478.556847,494.9719829,-5,2.5
1806.361866,1403.320113,503.4832534,494.3350676,-2.5,2.5
1987.14788,1400.008909,527.771305,493.7801608,0,2.5
2167.926998,1396.693044,551.9695261,493.140977,2.5,2.5
2348.699416,1393.343867,575.7621708,492.4680325,5,2.5
2529.396364,1389.972359,599.3589368,491.967486,7.5,2.5
2710.031658,1386.613797,622.7000654,491.4492951,10,2.5
2890.708316,1383.321119,645.6636188,491.0072535,12.5,2.5
3071.355486,1380.117573,668.3999576,490.5549476,15,2.5
3252.061659,1376.786736,690.9007823,489.9492527,17.5,2.5
718.3477125,1241.557853,349.9456618,435.695036,-17.5,5
899.1983203,1238.302122,376.2989159,435.4406592,-15,5
1080.007825,1235.028413,402.243638,435.291518,-12.5,5
1260.743941,1231.745517,427.810886,435.0509228,-10,5
1441.436369,1228.487402,453.1557963,434.8489112,-7.5,5
1622.228684,1225.236852,478.1322308,434.7386103,-5,5
1803.002383,1221.927528,502.9915405,434.4869242,-2.5,5
1983.779441,1218.661909,527.2793541,434.3156662,0,5
2164.580578,1215.314028,551.5237812,434.0184195,2.5,5
2345.264094,1211.964339,575.3440831,434.0435398,5,5
2526.074839,1208.729709,598.8460574,433.5314213,7.5,5
2706.797006,1205.311294,622.2640853,433.4325983,10,5
2887.363463,1202.030653,645.2433658,433.2072158,12.5,5
3068.063803,1198.75435,667.9818747,433.0430335,15,5
3248.698645,1195.450658,690.4627391,432.8039879,17.5,5
714.9438344,1060.220867,349.3995658,373.5704477,-17.5,7.5
895.8525188,1056.938266,375.7973031,373.7612647,-15,7.5
1076.65207,1053.731995,401.7392964,373.908961,-12.5,7.5
1257.351159,1050.334177,427.3574314,374.1283011,-10,7.5
1438.100913,1047.113086,452.6990488,374.3463811,-7.5,7.5
1618.809952,1043.855734,477.7143831,374.4391657,-5,7.5
1799.667487,1040.59652,502.5225697,374.5433083,-2.5,7.5
1980.444669,1037.266042,526.9096237,374.7823591,0,7.5
2161.257389,1033.970328,551.0326548,374.9185139,2.5,7.5
2342.009384,1030.672942,574.9529163,374.9980854,5,7.5
2522.759355,1027.341964,598.5275012,375.2245277,7.5,7.5
2703.445883,1023.990663,621.8504695,375.1767449,10,7.5
2884.112656,1020.694534,644.8239455,375.2832692,12.5,7.5
3064.722031,1017.406016,667.5997673,375.5165206,15,7.5
3245.444466,1014.080364,690.0767294,375.6117057,17.5,7.5
711.5690266,878.8352375,349.0360385,311.499145,-17.5,10
892.4732453,875.5705859,375.3425668,312.0136853,-15,10
1073.300356,872.297775,401.2730956,312.6470498,-12.5,10
1254.005964,869.0554938,426.9282004,313.0658711,-10,10
1434.721294,865.7500813,452.2570669,313.5846011,-7.5,10
1615.551013,862.4250359,477.3024978,314.1242897,-5,10
1796.305014,859.1324797,502.0425489,314.5251034,-2.5,10
1977.08428,855.839,526.4438578,315.1342021,0,10
2157.814186,852.5196453,550.5957791,315.6666535,2.5,10
2338.630864,849.1705203,574.467611,316.0899205,5,10
2519.412702,845.94295,598.0804377,316.556522,7.5,10
2700.089816,842.6485641,621.4027075,317.0485712,10,10
2880.778109,839.3293656,644.4349428,317.4600071,12.5,10
3061.425444,835.9880109,667.1990887,318.1557738,15,10
3242.104103,832.7022703,689.6665191,318.4022481,17.5,10
708.1885859,697.4427266,348.5108107,249.4128351,-17.5,12.5
889.0738672,694.2423688,374.9190564,250.3308307,-15,12.5
1069.990844,690.9876094,400.8431114,251.3249494,-12.5,12.5
1250.713223,687.7337656,426.5065274,252.2082248,-10,12.5
1431.404025,684.3839906,451.8124948,252.9096671,-7.5,12.5
1612.195384,681.0794969,476.8107563,253.8706913,-5,12.5
1792.975233,677.7055719,501.649686,254.6611204,-2.5,12.5
1973.723892,674.4006391,526.0862649,255.5053483,0,12.5
2154.544098,671.0706,550.168848,256.1834244,2.5,12.5
2335.302391,667.8409359,574.0893671,257.2580505,5,12.5
2516.012445,664.4882203,597.6806078,257.8904975,7.5,12.5
2696.73407,661.2496172,620.9696196,258.9094752,10,12.5
2877.469258,657.9263094,643.9663154,259.6911141,12.5,12.5
3058.105503,654.6857313,666.7958954,260.3915266,15,12.5
3238.805384,651.3886109,689.2871143,261.3068434,17.5,12.5
