imgps_x, imgps_y, ph0, u
500, 2720, 10.096247320628231, 300.214614617384
500, 2740, 10.093091953373369, 300.19892110813765
500, 2760, 10.095683239132644, 300.2118091061862
500, 2780, 10.078291375836553, 300.1253090745252
500, 2800, 10.115635866507082, 300.31104533350845
500, 2820, 10.091874212666566, 300.19286456273477
500, 2840, 10.064810808064458, 300.058262230881
500, 2860, 10.06889971023109, 300.0785987618697
500, 2880, 10.056108484482948, 300.01498042418154
500, 2900, 9.396945966489355, 296.73657501669464
500, 2920, 8.929404462887794, 294.41121434798197
500, 2940, 8.925566883890252, 294.39212779588934
500, 2960, 8.948928554222693, 294.5083192118984
500, 2980, 8.934871921133992, 294.43840725442044
500, 3000, 8.954816318266417, 294.5376025478771
520, 20, 36.27261407758259, 430.4051821659981
520, 40, 13.9928683798541, 319.5948178340019
520, 60, 14.731196231711895, 323.26695931042656
520, 80, 20.029639742989602, 349.6192554202086
520, 100, 8.16814089933346, 290.625
520, 120, 10.214149276876173, 300.80101084041723
520, 140, 10.140670365723395, 300.4355567178243
520, 160, 9.772736772320044, 298.6056051515834
520, 180, 9.746488393094719, 298.47505642340025
520, 200, 9.75630553890597, 298.52388290099134
520, 220, 9.738917204434099, 298.4374004202622
520, 240, 9.74279605072864, 298.45669221905183
520, 260, 9.734121451151024, 298.41354830023556
520, 280, 9.737464540958628, 298.4301754648631
520, 300, 9.754181578948268, 298.5133191907977
520, 320, 9.836353309443723, 298.92200784988415
520, 340, 10.307292730668358, 301.26426837440715
520, 360, 10.308328626502915, 301.26942049761334
520, 380, 10.312445382642478, 301.2898955628982
520, 400, 10.298530581756909, 301.220689020927
520, 420, 10.301599258922323, 301.23595136904044
520, 440, 10.29539860127373, 301.2051118279406
520, 460, 10.302830408261702, 301.2420746035106
520, 480, 10.31455496406195, 301.3003877601096
520, 500, 10.303567922604621, 301.24574269892554
520, 520, 10.306057790171964, 301.2581262842689
520, 540, 10.290018901622828, 301.17835539694715
520, 560, 10.296188266204394, 301.2090392991
520, 580, 10.307436765206479, 301.2649847434296
520, 600, 10.301629751521801, 301.2361030267884
520, 620, 10.302739477882024, 301.2416223529043
520, 640, 10.324110789284918, 301.34791453572075
520, 660, 10.312389851585468, 301.2896193740789
520, 680, 10.308103683886445, 301.268301724822
520, 700, 10.300995095830132, 301.23294650833554
520, 720, 10.31772501566005, 301.31615430328753
520, 740, 10.301601122478248, 301.2359606376072
520, 760, 10.28239964706831, 301.14046033366503
520, 780, 10.300794268713306, 301.23194767619964
520, 800, 10.303635291831451, 301.2460777659712
520, 820, 10.291601600842368, 301.1862270970789
520, 840, 10.299460480801557, 301.22531395934993
520, 860, 10.28873898228871, 301.17198960042265
520, 880, 10.267349035902564, 301.0656047348031
520, 900, 10.295983790041129, 301.208022318096
520, 920, 10.30212720933661, 301.2385771789823
520, 940, 10.286571780707282, 301.1612108240364
520, 960, 10.258842162794716, 301.0232950190103
520, 980, 9.716067762150605, 298.3237566175649
520, 1000, 9.682634293115504, 298.1574721843885
520, 1020, 9.691307984100314, 298.2006115842349
520, 1040, 9.678615253950728, 298.13748312346496
520, 1060, 9.698159401531749, 298.2346877389661
520, 1080, 9.683659805240762, 298.16257266326147
520, 1100, 9.683835411715119, 298.1634460582125
520, 1120, 9.68582865456105, 298.17335963482856
520, 1140, 9.61941447623353, 297.8430426106969
520, 1160, 4.88142194370732, 274.27820098932085
520, 1180, 11.220962195804114, 305.8084874909223
520, 1200, 11.287664933412941, 306.14023969117875
520, 1220, 11.314174512806325, 306.27208752242075
520, 1240, 11.325481353476436, 306.328323134402
520, 1260, 11.335329623990184, 306.37730441356354
520, 1280, 11.327960441452884, 306.3406531064586
520, 1300, 11.342173250042613, 306.41134181715466
520, 1320, 11.28868727861516, 306.1453244190687
520, 1340, 11.233678641688257, 305.8717339040792
520, 1360, 11.309733552923255, 306.25
520, 1380, 11.060162045708015, 305.00873315536876
520, 1400, 10.992078941558638, 304.6701155751683
520, 1420, 17.477650631584375, 336.9267028640575
520, 1440, 11.603993757014646, 307.7135301886367
520, 1460, 11.409044123206336, 306.7439302550571
520, 1480, 11.38944630602667, 306.646458708871
520, 1500, 11.225676310051178, 305.8319335716948
520, 1520, 11.327658620745137, 306.3391519734097
520, 1540, 11.433139224064899, 306.8637694552427
520, 1560, 11.453595055480633, 306.96550841414484
520, 1580, 11.572557457311142, 307.55717886081385
520, 1600, 11.56448091421521, 307.5170094309135
520, 1620, 17.239943596985373, 335.7444450651779
520, 1640, 11.170392452403028, 305.55697422113565
520, 1660, 11.18843970252173, 305.6467338794359
520, 1680, 11.280172381622265, 306.1029747957457
520, 1700, 11.25511358206661, 305.97834255145716
520, 1720, 11.273415017885988, 306.0693664257176
520, 1740, 11.267043746330032, 306.03767832065785
520, 1760, 11.269050472393232, 306.047658957295
520, 1780, 11.284689722163323, 306.1254422043937
520, 1800, 11.242792194139259, 305.9170609953825
520, 1820, 11.243243457807228, 305.91930539673854
520, 1840, 11.157504136206452, 305.49287299517266
520, 1860, 10.935776762278307, 304.39009150831487
520, 1880, 9.472006264058319, 297.1098943100712
520, 1900, 9.624231093337151, 297.8669984988539
520, 1920, 9.618439388403324, 297.838192921693
520, 1940, 9.614746577617085, 297.81982638761383
520, 1960, 9.615182382263791, 297.8219939021059
520, 1980, 9.612388367786439, 297.80809761413275
520, 2000, 9.597832765404334, 297.73570398698297
520, 2020, 9.665754078161854, 298.0735168828158
520, 2040, 11.556147496967338, 307.4755624137933
520, 2060, 5.561113287672006, 277.65870840084443
520, 2080, 11.924138482553614, 309.3057994253344
520, 2100, 12.516295961328865, 312.25094910770673
520, 2120, 5.925569239619606, 279.47136359746077
520, 2140, 48.771239370626866, 492.5682445797914
520, 2160, 9.585895639271428, 297.6763335922841
520, 2180, 9.606921728586812, 297.78090878129774
520, 2200, 9.598458719842245, 297.73881722895
520, 2220, 9.614805228430475, 297.82011809282847
520, 2240, 9.598590563574202, 297.73947296587676
520, 2260, 10.429962783772579, 301.87437916568473
520, 2280, 10.709422980770523, 303.2643001578615
520, 2300, 10.726768646629386, 303.3505704223196
520, 2320, 10.70594356031167, 303.2469949402015
520, 2340, 10.717225214985099, 303.30310528731184
520, 2360, 10.721697016829658, 303.32534620506465
520, 2380, 10.72085992174013, 303.32118283564785
520, 2400, 10.685556685221588, 303.145598941927
520, 2420, 10.725993400979881, 303.34671466678117
520, 2440, 10.708719842463221, 303.2608030348214
520, 2460, 10.715839896533035, 303.2962152785805
520, 2480, 10.702364866436604, 303.22919597707556
520, 2500, 10.69487455822684, 303.1919422402985
520, 2520, 10.678778541836731, 303.1118872224056
520, 2540, 10.693510143047448, 303.1851561959163
520, 2560, 10.67801478803062, 303.10808862260717
520, 2580, 10.67782835724151, 303.1071613919312
520, 2600, 10.709231785069807, 303.26334922845945
520, 2620, 10.69415313088961, 303.18835415508596
520, 2640, 10.693008798248279, 303.18266271144813
520, 2660, 10.679436054987157, 303.11515742453173
520, 2680, 10.677221981370959, 303.10414552576964
520, 2700, 10.690352097180238, 303.16944936434516
520, 2720, 10.686902621321309, 303.1522930789069
520, 2740, 10.704629944223864, 303.2404615497734
520, 2760, 10.716276165515112, 303.29838510248726
520, 2780, 10.677999048644804, 303.10801034132425
520, 2800, 10.6942023200642, 303.18859880196976
520, 2820, 10.682399219477414, 303.1298949956511
520, 2840, 10.663821140918593, 303.0374952132828
520, 2860, 10.671544936810838, 303.0759102225229
520, 2880, 10.669101588969946, 303.0637580073176
520, 2900, 9.845836278137467, 298.9691722668465
520, 2920, 9.549931228252646, 297.497461286377
520, 2940, 9.545017389935474, 297.4730218595729
520, 2960, 9.531740202149722, 297.40698654499596
520, 2980, 9.568296128032129, 297.5888008044799
520, 3000, 9.563809485786507, 297.5664860766275
540, 20, 8.966320134110429, 294.5948178340019
540, 40, 16.66578048790903, 332.8887920354744
540, 60, 36.86452007832622, 433.3490810992514
540, 80, 6.957039958419435, 284.60147808344647
540, 100, 12.25221134900021, 310.93750000000006
540, 120, 11.096821054055445, 305.19106010497313
540, 140, 11.409044123206336, 306.7439302550571
540, 160, 10.230433508471457, 300.88200196394354
540, 180, 10.346700402717765, 301.4602660557324
540, 200, 10.378580601156436, 301.61882515474065
540, 220, 10.370409146077833, 301.57818367136525
540, 240, 10.371986742835503, 301.58602999393366
540, 260, 10.359228808557106, 301.52257723443216
540, 280, 10.366892240584692, 301.5606920184396
540, 300, 10.357367104081838, 301.51331787600043
540, 320, 10.447969961626862, 301.9639395208924
540, 340, 10.946505747694774, 304.44345310404583
540, 360, 10.956878319365199, 304.4950420432309
540, 380, 10.940614394088964, 304.41415191505
540, 400, 10.943141331646451, 304.4267198713987
540, 420, 10.942743726951946, 304.4247423478822
540, 440, 10.919977680294604, 304.3115133210017
540, 460, 10.927900010509843, 304.3509157589568
540, 480, 10.917754785295928, 304.30045754828257
540, 500, 10.906875002152246, 304.2463459461861
540, 520, 10.917216317624604, 304.29777942979547
540, 540, 10.930135709727656, 304.36203521463744
540, 560, 10.915580611369151, 304.2896440942954
540, 580, 10.913943174249018, 304.2815001501807
540, 600, 10.901530371926993, 304.21976393620656
540, 620, 10.924364703386335, 304.33333258383004
540, 640, 10.932127941800697, 304.37194376408155
540, 660, 10.920210715017324, 304.3126723406277
540, 680, 10.89303687502036, 304.1775207481807
540, 700, 10.89590609249138, 304.1917910651594
540, 720, 10.915011124366702, 304.2868116983121
540, 740, 10.911435238402985, 304.26902670059155
540, 760, 10.895182665262238, 304.18819303330054
540, 780, 10.893356495540864, 304.17911041023547
540, 800, 10.898180879816836, 304.2031049291385
540, 820, 10.908634611773493, 304.25509752647156
540, 840, 10.916859674701529, 304.29600563341654
540, 860, 10.918426207944524, 304.30379693057716
540, 880, 10.888687085483712, 304.155886669863
540, 900, 10.900445296949233, 304.21436721600855
540, 920, 10.907922890416025, 304.251557714842
540, 940, 10.880650991208588, 304.115918415893
540, 960, 10.866982705498103, 304.04793793981753
540, 980, 10.30816101674086, 301.2685868750464
540, 1000, 10.325785734945264, 301.35624503200995
540, 1020, 10.312514732203056, 301.2902404793159
540, 1040, 10.32122135368347, 301.33354366201087
540, 1060, 10.314141328976124, 301.29833050796753
540, 1080, 10.32015605339239, 301.32824529303576
540, 1100, 10.344164710990398, 301.44765455971464
540, 1120, 10.283596617947499, 301.14641357842004
540, 1140, 9.598658313917795, 297.73980992844173
540, 1160, 5.770156783789033, 278.6984054548518
540, 1180, 11.894120900894336, 309.1565042221863
540, 1200, 11.93018795161461, 309.3358870160887
540, 1220, 11.99122945349659, 309.63948253978464
540, 1240, 11.98361296264018, 309.60160122200926
540, 1260, 11.93006136432177, 309.33525742254534
540, 1280, 11.9466028849093, 309.4175281965379
540, 1300, 11.998708064161384, 309.67667809774593
540, 1320, 11.847048451346932, 308.92238506503276
540, 1340, 11.747925910540744, 308.4293899918723
540, 1360, 11.831798771929122, 308.84653938191053
540, 1380, 17.851945031760273, 338.78829048779534
540, 1400, 11.808954216353133, 308.7329198837025
540, 1420, 11.533699869321635, 307.36391707315266
540, 1440, 11.420238552190195, 306.7996067771781
540, 1460, 11.23015514531465, 305.8542094708034
540, 1480, 11.054305372178172, 304.9796044509203
540, 1500, 10.995999948516921, 304.6896170638967
540, 1520, 10.958859134733778, 304.5048938106454
540, 1540, 11.016723219142612, 304.7926861563064
540, 1560, 11.145588042492813, 305.4336072071454
540, 1580, 11.353689722228967, 306.4686200507621
540, 1600, 11.479844233402432, 307.09606111471834
540, 1620, 11.903669859687184, 309.20399684697577
540, 1640, 12.216833124406147, 310.76154314618884
540, 1660, 11.522646051791064, 307.30893989502687
540, 1680, 5.764082452243944, 278.6681942082462
540, 1700, 11.811176037324246, 308.74397031464684
540, 1720, 11.853368463107842, 308.95381822478737
540, 1740, 11.883159869621002, 309.10198852504453
540, 1760, 11.897313996951429, 309.17238537910043
540, 1780, 11.855325908884653, 308.9635537613878
540, 1800, 11.872505503458374, 309.0489980550354
540, 1820, 11.86469004197629, 309.01012713855357
540, 1840, 11.825726432243474, 308.816338042001
540, 1860, 11.730844814834187, 308.3444355913997
540, 1880, 10.205094921607508, 300.7559781717448
540, 1900, 10.205578436633456, 300.758382978196
540, 1920, 10.251697030934086, 300.9877580485521
540, 1940, 10.243161256720164, 300.9453045904502
540, 1960, 10.243904447132316, 300.9490009163174
540, 1980, 10.24707247282159, 300.96475738345146
540, 2000, 10.223722025033158, 300.84862178379717
540, 2020, 10.321271322580374, 301.33379218691533
540, 2040, 12.507495969427687, 312.2071815386367
540, 2060, 18.647411436678517, 342.74461581299147
540, 2080, 12.782505447915126, 313.5749664729617
540, 2100, 12.715534873513786, 313.2418821617843
540, 2120, 24.409338891844307, 371.4020919450709
540, 2140, 54.25624544302948, 519.8484267457894
540, 2160, 10.220406100100409, 300.83212972617315
540, 2180, 10.212345552190554, 300.7920398498018
540, 2200, 10.218976743448467, 300.8250206894045
540, 2220, 10.218681565264003, 300.82355259355603
540, 2240, 10.19262567918586, 300.69396124774426
540, 2260, 10.935573142801172, 304.3890787881181
540, 2280, 11.349509556314763, 306.44782961113117
540, 2300, 11.361580448487397, 306.50786530353133
540, 2320, 11.362083166017841, 306.51036561540474
540, 2340, 11.35385972140052, 306.469465557277
540, 2360, 11.33710722307314, 306.3861454660913
540, 2380, 11.357844177909405, 306.4892826181808
540, 2400, 11.367021752132803, 306.5349281276573
540, 2420, 11.339594170882327, 306.3985145297489
540, 2440, 11.341253553727672, 306.40676762294635
540, 2460, 11.328768269869311, 306.344670915385
540, 2480, 11.358409483540427, 306.4920942177288
540, 2500, 11.335756318302215, 306.3794266169682
540, 2520, 11.331258452276957, 306.35705606661554
540, 2540, 11.326186278569006, 306.331829144183
540, 2560, 11.317480946343409, 306.2885323737155
540, 2580, 11.339544030906819, 306.39826515396925
540, 2600, 11.334959713197247, 306.37546462821354
540, 2620, 11.331409120574413, 306.35780542925016
540, 2640, 11.323328451700213, 306.3176154794121
540, 2660, 11.318751160715046, 306.2948499017165
540, 2680, 11.325807447517558, 306.3299449931069
540, 2700, 11.332094657078018, 306.3612150081007
540, 2720, 11.309568773391744, 306.249180453845
540, 2740, 11.296280144494414, 306.1830882358474
540, 2760, 11.332704563523134, 306.3642484338996
540, 2780, 11.324417686838814, 306.32303289055267
540, 2800, 11.318846441764828, 306.29532379078074
540, 2820, 11.334094633366325, 306.3711620741117
540, 2840, 11.286321957203182, 306.1335602754838
540, 2860, 11.297119244039669, 306.187261574609
540, 2880, 11.282649430783358, 306.1152946275666
540, 2900, 11.095900448482974, 305.18648138848886
540, 2920, 10.149563074297689, 300.4797854217953
540, 2940, 10.151901881777961, 300.4914176959024
540, 2960, 10.147778613958833, 300.47091024418035
540, 2980, 10.157555370790178, 300.5195358434652
540, 3000, 10.153320744175996, 300.4984745385341
560, 20, 24.71069593203372, 372.90091890074865
560, 40, 30.787608005179976, 403.125
560, 60, 21.218531483110624, 355.5323178340019
560, 80, 22.61946710584651, 362.5
560, 100, 18.122596691482258, 340.13440140969465
560, 120, 13.653146971736085, 317.9051821659981
560, 140, 10.745584429120552, 303.44415244705743
560, 160, 11.025657989071139, 304.8371240562912
560, 180, 10.962366998906235, 304.52234049573104
560, 200, 10.960695853499008, 304.51402890035024
560, 220, 10.964451564289941, 304.53270827338775
560, 240, 10.97266967795034, 304.573581817511
560, 260, 10.966799160596427, 304.5443842595303
560, 280, 10.972639089932885, 304.57342968519293
560, 300, 10.981408988318153, 304.6170475813939
560, 320, 11.103254805574364, 305.22305895987506
560, 340, 11.562642659854447, 307.507866703783
560, 360, 11.545179128593364, 307.4210102249067
560, 380, 11.564124198615486, 307.5152352730705
560, 400, 11.556134976255146, 307.47550014087966
560, 420, 11.574743287492648, 307.56805028825596
560, 440, 11.564741198075065, 307.5183039766292
560, 460, 11.551754418565238, 307.45371303432194
560, 480, 11.518407235744492, 307.28785775356846
560, 500, 11.57069694560559, 307.547925434732
560, 520, 11.550836210102947, 307.4491462400856
560, 540, 11.516513979225179, 307.2784414681438
560, 560, 11.535133370559757, 307.3710467234019
560, 580, 11.55337105074956, 307.4617535031749
560, 600, 11.524337704065694, 307.31735348319876
560, 620, 11.515855557977101, 307.2751667495104
560, 640, 11.531444073032077, 307.35269766283733
560, 660, 11.573348201071074, 307.5611116976299
560, 680, 11.532936068529718, 307.36011823966606
560, 700, 11.534352655440815, 307.3671637649542
560, 720, 11.522197617467045, 307.30670956567315
560, 740, 11.541923959193497, 307.40482034051325
560, 760, 11.528337247295921, 307.3372455792987
560, 780, 11.530971945775278, 307.3503494945033
560, 800, 11.540475865824389, 307.3976181149585
560, 820, 11.55226729081658, 307.45626385163365
560, 840, 11.539013637491854, 307.3903455878631
560, 860, 11.54614841438057, 307.4258310569162
560, 880, 11.534362580305771, 307.3672131271829
560, 900, 11.515878857849724, 307.2752826335698
560, 920, 11.547237383298118, 307.4312471439818
560, 940, 11.518453325749888, 307.28808698644923
560, 960, 11.505074541749568, 307.2215463737552
560, 980, 10.932872383141259, 304.3756463115563
560, 1000, 10.924150558073727, 304.3322675124225
560, 1020, 10.932843059492924, 304.37550046769434
560, 1040, 10.928058953920738, 304.35170627862914
560, 1060, 10.91790885505212, 304.301223828385
560, 1080, 10.928779208317781, 304.3552885301158
560, 1100, 10.902519112786413, 304.22468152980696
560, 1120, 10.84709155116234, 303.9490074543069
560, 1140, 12.209272067999096, 310.7239375367457
560, 1160, 12.433328759830552, 311.8383041004268
560, 1180, 12.526274135753644, 312.30057647591724
560, 1200, 12.58033130216976, 312.5694347648131
560, 1220, 12.600134742565814, 312.66792899697737
560, 1240, 12.565362880765463, 312.49498794428877
560, 1260, 12.577499467107508, 312.5553503726825
560, 1280, 6.246300631128278, 281.0665506713153
560, 1300, 12.56460696791568, 312.4912283422079
560, 1320, 12.420549731740454, 311.77474642891275
560, 1340, 12.61259009946596, 312.7298768600596
560, 1360, 12.349552475831286, 311.42163504691575
560, 1380, 12.095721923752151, 310.15918545094263
560, 1400, 11.74603842589822, 308.4200024134077
560, 1420, 11.449627525670698, 306.94577553973494
560, 1440, 11.127855597912152, 305.3454132631418
560, 1460, 11.05894612427273, 305.0026856582801
560, 1480, 11.01857528178321, 304.8018975601866
560, 1500, 10.993679455613922, 304.67807587902416
560, 1520, 11.005763901107308, 304.73817898011157
560, 1540, 11.00164365497012, 304.71768655700254
560, 1560, 11.032763809949653, 304.87246550996434
560, 1580, 11.091221308497675, 305.1632092554239
560, 1600, 11.342264939207842, 306.41179784165075
560, 1620, 11.598059404148707, 307.6840151388659
560, 1640, 12.006689484729383, 309.7163744270051
560, 1660, 12.22143517785329, 310.7844318822665
560, 1680, 12.380045700209427, 311.57329590287173
560, 1700, 12.527386727472102, 312.30611005315586
560, 1720, 12.419613679953594, 311.7700908892606
560, 1740, 12.460038947523522, 311.97114967549703
560, 1760, 12.500958890135973, 312.17466877355355
560, 1780, 12.515643288170917, 312.24770297772824
560, 1800, 12.505269740722195, 312.19610918542
560, 1820, 12.41704167025917, 311.75729876249346
560, 1840, 12.444918316442278, 311.8959458261455
560, 1860, 12.394278532061037, 311.6440842011023
560, 1880, 5.822577220917489, 278.9591233201028
560, 1900, 10.650652347113429, 302.9719990061375
560, 1920, 10.864023210824094, 304.0332186208668
560, 1940, 10.853105977713556, 303.97892075791594
560, 1960, 10.855752824017175, 303.99208509144177
560, 1980, 10.834640827126442, 303.8870826332011
560, 2000, 10.838329063795932, 303.90542641748993
560, 2020, 10.955661264115435, 304.4889889070117
560, 2040, 12.868230580211037, 314.00132830271485
560, 2060, 19.28051722332911, 345.8934256706641
560, 2080, 13.202146112297259, 315.66208791229866
560, 2100, 13.596835380494172, 317.6251112878881
560, 2120, 32.24596316224055, 410.3782635009296
560, 2140, 23.904949727332273, 368.8934660458808
560, 2160, 10.829651514795927, 303.8622678294501
560, 2180, 10.838825408537012, 303.9078950337093
560, 2200, 10.822900787186926, 303.8286924648114
560, 2220, 10.836474107910767, 303.89620062379174
560, 2240, 10.815953933630823, 303.79414164973673
560, 2260, 11.471480898564229, 307.05446529971107
560, 2280, 11.974292242359436, 309.55524376245125
560, 2300, 11.948604493915752, 309.4274833830227
560, 2320, 11.940400485960607, 309.38667999492185
560, 2340, 11.953310861452831, 309.4508909348206
560, 2360, 11.949198812295032, 309.4304392801425
560, 2380, 11.932879460078603, 309.34927348097676
560, 2400, 11.940996960064703, 309.3896466137373
560, 2420, 11.948920193442888, 309.4290535436563
560, 2440, 11.974202363369912, 309.55479674103054
560, 2460, 11.970757296172943, 309.537662382478
560, 2480, 11.99174675365079, 309.6420553796785
560, 2500, 11.956053022631519, 309.4645293256438
560, 2520, 11.953052304774483, 309.449604979401
560, 2540, 11.974335462479594, 309.55545872169387
560, 2560, 11.95637673613719, 309.46613934453677
560, 2580, 11.946660052601615, 309.4178125253134
560, 2600, 11.947371503568572, 309.4213509921309
560, 2620, 11.947888439257778, 309.42392201932455
560, 2640, 11.936257079274533, 309.36607238069286
560, 2660, 11.9410200853515, 309.389761629478
560, 2680, 11.92499597562855, 309.3100642460076
560, 2700, 11.944102464780151, 309.40509212705786
560, 2720, 11.904916984417948, 309.21019953652427
560, 2740, 11.932654853938331, 309.3481563816807
560, 2760, 11.93004374911386, 309.3351698116887
560, 2780, 11.929252098691972, 309.33123246550605
560, 2800, 11.917762814424066, 309.2740894535115
560, 2820, 11.932056537486574, 309.3451805997798
